time, error
0.429487943649,-0.0499999946356
0.559492111206,-0.0299999988079
0.661198139191,-0.00999998807907
0.809998035431,0.0100000077486
0.965325117111,0.0100000077486
1.11671900749,-0.00999998807907
1.21916413307,-0.0299999988079
1.37253499031,-0.0499999946356
1.51489210129,-0.0499999946356
1.61858415604,-0.0499999946356
1.7263071537,-0.0499999946356
1.82670116425,-0.0299999988079
1.96831297874,-0.00999998807907
2.11718702316,-0.00999998807907
2.22341012955,-0.00999998807907
2.37252402306,0.0100000077486
2.51717495918,-0.00999998807907
2.66741299629,-0.00999998807907
2.77645111084,-0.00999998807907
2.88112616539,-0.00999998807907
3.02739810944,-0.00999998807907
3.17465615273,-0.00999998807907
3.29361915588,-0.00999998807907
3.4301609993,-0.00999998807907
3.57846212387,-0.00999998807907
3.73071098328,0.0100000077486
3.84990406036,0.0100000077486
3.98287510872,0.0100000077486
4.13103795052,-0.00999998807907
4.23660802841,-0.00999998807907
4.33781003952,-0.00999998807907
4.4390630722,-0.0299999988079
4.58008694649,-0.0299999988079
4.72480297089,-0.00999998807907
4.86665010452,-0.00999998807907
5.01739096642,-0.00999998807907
5.1608171463,-0.00999998807907
5.26285099983,-0.00999998807907
5.36944198608,-0.00999998807907
5.51171803474,-0.00999998807907
5.62571501732,-0.00999998807907
5.76740598679,-0.0299999988079
5.87969994545,-0.00999998807907
6.01867699623,-0.00999998807907
6.13080000877,-0.00999998807907
6.2623860836,-0.00999998807907
6.41063094139,-0.00999998807907
6.51254916191,-0.00999998807907
6.6613240242,-0.00999998807907
6.76299214363,-0.00999998807907
6.86425900459,-0.00999998807907
6.96704506874,-0.00999998807907
7.11567807198,-0.00999998807907
7.21909213066,-0.00999998807907
7.36937999725,-0.00999998807907
7.47189211845,-0.00999998807907
7.61358809471,-0.00999998807907
7.71493196487,-0.00999998807907
7.8165140152,-0.00999998807907
7.91812205315,-0.00999998807907
8.0605430603,-0.00999998807907
8.16235804558,-0.00999998807907
8.26387095451,-0.00999998807907
8.36503195763,0.0100000077486
8.51769113541,0.0100000077486
8.66716098785,0.0100000077486
8.77917194366,0.0100000077486
8.92072606087,0.0100000077486
9.07074213028,-0.00999998807907
9.21294403076,-0.0499999946356
9.32484102249,-0.0499999946356
9.46717810631,-0.0499999946356
9.61242699623,-0.0299999988079
9.71470093727,-0.0299999988079
9.86106801033,-0.00999998807907
10.011341095,-0.00999998807907
10.1179261208,-0.00999998807907
10.2184820175,-0.00999998807907
10.319715023,-0.00999998807907
10.4620029926,-0.00999998807907
10.5640859604,-0.00999998807907
10.6648030281,-0.00999998807907
10.8143060207,-0.00999998807907
10.9196121693,-0.00999998807907
11.0639190674,-0.00999998807907
11.2145199776,0.0100000077486
11.3152599335,-0.00999998807907
11.416394949,-0.00999998807907
11.5178201199,-0.0299999988079
11.6291661263,-0.0299999988079
11.7739710808,-0.0499999946356
