31.0067369938, -0.0699999904633
31.106746912, -0.0499999946356
31.256716013, -0.0499999946356
31.3567581177, -0.0499999946356
31.4571559429, -0.0299999988079
31.6068389416, -0.0299999988079
31.7567210197, -0.0299999988079
31.9067890644, -0.00999998807907
32.0069141388, -0.00999998807907
32.1567709446, -0.00999998807907
32.3066880703, 0.0100000077486
32.4067709446, 0.0100000077486
32.5567429066, 0.0100000077486
32.7067539692, 0.0100000077486
32.8567950726, 0.0100000077486
33.0067350864, 0.0100000077486
33.1567020416, 0.0100000077486
33.3069069386, -0.00999998807907
33.4566779137, -0.00999998807907
33.5567491055, -0.00999998807907
33.7073719501, -0.00999998807907
33.8565981388, -0.00999998807907
33.9567899704, -0.00999998807907
34.1072950363, -0.00999998807907
34.256606102, -0.00999998807907
34.3567090034, -0.00999998807907
34.4567239285, -0.00999998807907
34.5567269325, 0.0100000077486
34.7066321373, 0.0100000077486
34.8068299294, 0.0100000077486
34.9565680027, 0.0100000077486
35.0567140579, 0.0100000077486
35.2066459656, 0.0100000077486
35.3566141129, 0.0100000077486
35.4566960335, 0.0100000077486
35.6067299843, 0.0100000077486
35.756729126, 0.0100000077486
35.8569920063, -0.00999998807907
36.0067169666, -0.00999998807907
36.1073269844, -0.00999998807907
36.2567250729, -0.00999998807907
36.4067909718, -0.00999998807907
36.5567901134, -0.00999998807907
36.7065179348, -0.00999998807907
36.8067629337, -0.00999998807907
36.9566800594, -0.00999998807907
37.0567140579, -0.00999998807907
37.1567981243, -0.00999998807907
37.2568039894, 0.0100000077486
37.4067690372, 0.0100000077486
37.5566589832, 0.0100000077486
37.6568009853, 0.0100000077486
37.7568199635, 0.0100000077486
37.8568401337, 0.0100000077486
37.9568610191, -0.00999998807907
38.1065900326, -0.00999998807907
38.2068650723, -0.00999998807907
38.3567519188, -0.00999998807907
38.5067191124, -0.00999998807907
38.6568520069, -0.00999998807907
38.8067240715, -0.00999998807907
38.9073650837, -0.00999998807907
39.0569069386, -0.00999998807907
39.2067489624, 0.0100000077486
39.3568539619, 0.0100000077486
39.5067551136, 0.0100000077486
39.6069030762, 0.0100000077486
39.7566869259, 0.0100000077486
39.8567640781, 0.0100000077486
40.0070679188, 0.0100000077486
40.1072859764, 0.0100000077486
40.2568969727, 0.0100000077486
40.4067471027, -0.00999998807907
40.5566999912, -0.00999998807907
40.6570179462, -0.00999998807907
40.806800127, -0.00999998807907
40.9567821026, -0.0299999988079
41.056937933, -0.0299999988079
41.2068839073, -0.0299999988079
41.356785059, -0.0299999988079
41.4568080902, -0.0499999946356
41.6067070961, -0.0499999946356
41.7567050457, -0.0499999946356
41.9067950249, -0.0699999904633
42.0069041252, -0.0699999904633
42.1103820801, -0.0699999904633
42.2569479942, -0.0699999904633
42.4065389633, -0.0900000011921
42.5067329407, -0.0900000011921
42.6569650173, -0.0900000011921
42.7569730282, -0.0900000011921
42.9066100121, -0.0900000011921
43.0067629814, -0.0900000011921
43.1567790508, -0.0900000011921
43.260035038, -0.0900000011921
43.4067699909, -0.109999982119
43.507062912, -0.109999982119
43.6567270756, -0.109999982119
43.7572700977, -0.109999982119
43.9066910744, -0.109999982119
44.0570371151, -0.109999982119
44.209841013, -0.109999982119
44.3567221165, -0.109999982119
