time, error
0.406014919281, -0.300000011921
0.560874938965, -0.300000011921
0.71054983139, -0.300000011921
0.854313850403, -0.300000011921
1.00678086281, -0.300000011921
1.15536499023, -0.300000011921
1.25990986824, -0.300000011921
1.40391802788, -0.300000011921
1.50530695915, -0.300000011921
1.60942292213, -0.300000011921
1.75327301025, -0.300000011921
1.85333204269, -0.300000011921
1.95335197449, -0.300000011921
2.10315394402, -0.300000011921
2.20484781265, -0.300000011921
2.30789804459, -0.300000011921
2.45414686203, -0.300000011921
2.60310387611, -0.300000011921
2.70314788818, -0.300000011921
2.80316281319, -0.300000011921
2.9036359787, -0.300000011921
3.05326581001, -0.300000011921
3.16787004471, -0.300000011921
3.30560803413, -0.300000011921
3.42556285858, -0.300000011921
3.56510686874, -0.300000011921
3.70346999168, -0.300000011921
3.85318684578, -0.300000011921
3.95917487144, -0.300000011921
4.10317182541, -0.300000011921
4.21496081352, -0.300000011921
4.35812997818, -0.300000011921
4.46296286583, -0.300000011921
4.61656904221, -0.300000011921
4.76624894142, -0.300000011921
4.90525889397, -0.300000011921
5.01421093941, -0.300000011921
5.15786600113, -0.300000011921
5.30327582359, -0.0900000011921
5.40334892273, -0.0900000011921
5.50636386871, -0.0699999904633
5.61626386642, -0.0699999904633
5.75535082817, -0.0699999904633
5.90539288521, -0.0699999904633
6.01480197906, -0.0499999946356
6.15370488167, -0.0499999946356
6.26171898842, -0.0499999946356
6.41040086746, -0.0499999946356
6.55815696716, -0.0499999946356
6.70482897758, -0.0499999946356
6.80520701408, -0.0299999988079
6.96348690987, -0.0299999988079
7.10394096375, -0.00999998807907
7.21218204498, -0.00999998807907
7.35670089722, -0.00999998807907
7.458578825, -0.00999998807907
7.60319685936, -0.00999998807907
7.70392584801, -0.00999998807907
7.80504798889, -0.00999998807907
7.95622992516, -0.00999998807907
8.06303191185, -0.00999998807907
8.20341682434, -0.00999998807907
8.35314202309, -0.00999998807907
8.46300292015, -0.00999998807907
8.60611796379, 0.0100000077486
8.70623898506, 0.0100000077486
8.85422897339, 0.0100000077486
9.00430202484, 0.0100000077486
9.11132884026, 0.0100000077486
9.25850391388, 0.0100000077486
9.40437602997, -0.00999998807907
9.50497698784, -0.00999998807907
9.65442585945, -0.00999998807907
9.8068318367, -0.00999998807907
9.90701198578, -0.00999998807907
10.0539848804, -0.00999998807907
10.1551229954, -0.00999998807907
10.3037970066, -0.00999998807907
10.4049959183, -0.00999998807907
10.5544629097, -0.00999998807907
10.7057440281, -0.00999998807907
10.853869915, -0.00999998807907
10.9540278912, -0.00999998807907
11.054035902, -0.00999998807907
11.1544458866, -0.00999998807907
11.2546608448, -0.00999998807907
11.4043819904, -0.00999998807907
11.5047159195, -0.00999998807907
11.6542289257, -0.00999998807907
11.7552649975, -0.00999998807907
11.9074289799, -0.00999998807907
12.0543248653, -0.00999998807907
12.1547148228, -0.00999998807907
12.3049938679, -0.00999998807907
12.4093148708, -0.00999998807907
12.5546000004, -0.00999998807907
12.7047159672, -0.00999998807907
12.8052508831, -0.00999998807907
12.9544188976, 0.0100000077486
13.0559129715, 0.0100000077486
13.2069928646, 0.0100000077486
13.3539128304, 0.0100000077486
13.457805872, 0.0100000077486
13.6048660278, 0.0100000077486
13.7049958706, 0.0100000077486
13.8559038639, 0.0100000077486
14.0041959286, 0.0100000077486
14.1072258949, 0.0100000077486
14.2075548172, 0.0100000077486
14.3078010082, 0.0100000077486
14.4549720287, -0.00999998807907
14.5619130135, -0.00999998807907
14.7046070099, -0.00999998807907
14.8158299923, -0.00999998807907
14.9595098495, -0.00999998807907
15.1043188572, -0.00999998807907
15.254971981, -0.00999998807907
15.4041080475, -0.00999998807907
15.5122578144, -0.00999998807907
15.6146190166, -0.00999998807907
15.7598450184, -0.00999998807907
15.904211998, -0.00999998807907
16.0545170307, -0.00999998807907
16.1555788517, -0.00999998807907
16.304256916, -0.00999998807907
16.4121208191, -0.00999998807907
16.5576138496, -0.00999998807907
16.6653029919, -0.00999998807907
16.8037528992, -0.00999998807907
16.9085359573, 0.0100000077486
17.0543699265, 0.0100000077486
17.2038938999, 0.0100000077486
17.3122808933, 0.0100000077486
17.4602160454, 0.0100000077486
17.6053600311, 0.0100000077486
17.7547090054, 0.0100000077486
17.8557298183, 0.0100000077486
17.9557659626, 0.0100000077486
18.1074178219, 0.0100000077486
18.2572398186, 0.0100000077486
18.4043419361, 0.0100000077486
18.5538389683, -0.00999998807907
18.654750824, -0.00999998807907
18.8044338226, -0.0699999904633
18.9054338932, -0.0699999904633
19.0062699318, -0.0900000011921
19.1191539764, -0.0699999904633
19.261097908, -0.0699999904633
19.4050769806, -0.0699999904633
19.5548079014, -0.0499999946356
19.6625869274, -0.0499999946356
19.8054499626, -0.0499999946356
19.9544429779, -0.0499999946356
20.0603280067, -0.0299999988079
20.1612648964, -0.0299999988079
20.3049008846, -0.0299999988079
20.4199719429, -0.0299999988079
20.56366992, -0.0299999988079
20.7041418552, -0.00999998807907
20.8146150112, -0.00999998807907
20.9621238708, -0.00999998807907
21.1042518616, -0.00999998807907
21.2132019997, -0.00999998807907
21.3566379547, -0.00999998807907
21.50451684, 0.0100000077486
21.6152939796, 0.0100000077486
21.7676548958, 0.0100000077486
21.9063258171, 0.0100000077486
22.0138959885, 0.0100000077486
22.1549868584, 0.0300000035763
22.2620279789, 0.0300000035763
22.4105949402, 0.0300000035763
22.5107269287, 0.0300000035763
22.6642529964, 0.0300000035763
22.8049168587, 0.0100000077486
22.9150140285, 0.0100000077486
23.0555608273, 0.0100000077486
23.2086620331, 0.0100000077486
23.3538069725, 0.0100000077486
23.4599359035, -0.00999998807907
23.6046729088, -0.00999998807907
23.7058839798, -0.00999998807907
23.8538148403, -0.00999998807907
