time, error
0.372153997421, -0.0499999946356
0.518301963806, -0.0299999988079
0.661237955093, 0.0100000077486
0.761394023895, 0.0100000077486
0.913322925568, 0.0100000077486
1.06122088432, -0.00999998807907
1.16128396988, -0.0299999988079
1.26132392883, -0.0499999946356
1.41154384613, -0.0499999946356
1.56124901772, -0.0699999904633
1.66164493561, -0.0699999904633
1.76238799095, -0.0699999904633
1.91171097755, -0.0499999946356
2.06128787994, -0.00999998807907
2.16308093071, -0.00999998807907
2.31120300293, -0.00999998807907
2.41123104095, -0.00999998807907
2.56259989738, -0.00999998807907
2.71128082275, -0.00999998807907
2.81156396866, -0.00999998807907
2.91298484802, -0.00999998807907
3.01336097717, -0.00999998807907
3.12362790108, -0.00999998807907
3.26321983337, -0.00999998807907
3.36609482765, -0.00999998807907
3.51469802856, -0.0299999988079
3.6633310318, -0.0299999988079
3.81191492081, -0.0499999946356
3.96158599854, -0.0299999988079
4.11152601242, -0.00999998807907
4.2613120079, 0.0100000077486
4.36179590225, 0.0100000077486
4.46297097206, 0.0100000077486
4.61411786079, 0.0100000077486
4.76323699951, -0.00999998807907
4.91539597511, -0.0299999988079
5.06159186363, -0.0299999988079
5.21193194389, -0.0299999988079
5.36260581017, -0.00999998807907
5.51122784615, -0.00999998807907
5.61126089096, -0.00999998807907
5.76299285889, -0.00999998807907
5.86299681664, -0.00999998807907
5.96309304237, -0.00999998807907
6.11383199692, -0.00999998807907
6.26342201233, -0.00999998807907
6.41916894913, -0.00999998807907
6.56381797791, 0.0100000077486
6.71323204041, 0.0100000077486
6.86341285706, -0.00999998807907
7.01133990288, -0.0299999988079
7.16138195992, -0.0299999988079
7.31135988235, -0.0299999988079
7.46147704124, -0.00999998807907
7.61154794693, -0.00999998807907
7.76173400879, -0.00999998807907
7.91348695755, -0.00999998807907
8.0622189045, -0.00999998807907
8.21166181564, -0.00999998807907
8.31174683571, -0.00999998807907
8.46168899536, -0.0499999946356
8.5619058609, -0.0699999904633
8.71131396294, -0.0699999904633
8.81472086906, -0.0499999946356
8.96133494377, -0.0299999988079
9.06135487556, -0.00999998807907
9.21175003052, -0.00999998807907
9.36131501198, -0.00999998807907
9.51130700111, -0.00999998807907
9.6114089489, -0.00999998807907
9.76137781143, -0.0299999988079
9.91148996353, -0.0299999988079
10.0613148212, -0.0499999946356
10.2113428116, -0.0499999946356
10.3613038063, -0.0299999988079
10.5113918781, -0.0299999988079
10.6115498543, -0.0299999988079
10.7614610195, 0.0100000077486
10.8635318279, 0.0100000077486
11.0113039017, 0.0100000077486
11.1114029884, 0.0100000077486
11.2116858959, -0.00999998807907
11.3120369911, -0.00999998807907
11.4120578766, -0.0299999988079
11.5620028973, -0.0299999988079
11.7111890316, -0.0499999946356
