time, error
0.52717590332, -0.0900000011921
0.672171831131, -0.0699999904633
0.819480895996, -0.0499999946356
0.968572854996, -0.0299999988079
1.07256293297, -0.0299999988079
1.22328186035, -0.00999998807907
1.3684129715, -0.00999998807907
1.47009086609, -0.00999998807907
1.57091999054, -0.00999998807907
1.67410683632, -0.00999998807907
1.77442598343, -0.0299999988079
1.9181189537, -0.0299999988079
2.02249288559, -0.0299999988079
2.173817873, -0.0299999988079
2.31932783127, -0.00999998807907
2.42030191422, -0.00999998807907
2.52081799507, -0.00999998807907
2.63045883179, -0.00999998807907
2.76772999763, -0.00999998807907
2.87265300751, -0.00999998807907
3.02196288109, -0.0299999988079
3.16867399216, -0.00999998807907
3.31928086281, -0.00999998807907
3.46901392937, -0.00999998807907
3.61700487137, -0.00999998807907
3.72214889526, -0.00999998807907
3.87301898003, -0.00999998807907
4.01896595955, 0.0100000077486
4.11971688271, 0.0100000077486
4.2728998661, 0.0100000077486
4.4187438488, -0.00999998807907
4.52266001701, -0.00999998807907
4.67338895798, -0.0299999988079
4.81879091263, -0.0299999988079
4.96842098236, -0.0299999988079
5.07419681549, -0.0299999988079
5.22634983063, -0.00999998807907
5.37210988998, 0.0100000077486
5.5194838047, -0.00999998807907
5.62062382698, -0.00999998807907
5.77261400223, -0.00999998807907
5.87615180016, -0.00999998807907
6.02199196815, -0.00999998807907
6.16850781441, 0.0100000077486
6.26954698563, -0.00999998807907
6.41934585571, -0.00999998807907
6.56868696213, -0.00999998807907
6.669672966, -0.00999998807907
6.76978993416, -0.00999998807907
6.91784381866, -0.00999998807907
7.02225494385, -0.00999998807907
7.17210698128, -0.00999998807907
7.31870698929, -0.0299999988079
7.42251682281, -0.0499999946356
7.57494091988, -0.0900000011921
7.72118592262, -0.0699999904633
7.87013101578, -0.0699999904633
7.97076392174, -0.0699999904633
8.12497401237, -0.0299999988079
8.26874184608, -0.0299999988079
8.37331390381, -0.0299999988079
8.52537584305, -0.00999998807907
8.66875696182, -0.00999998807907
8.76995801926, -0.00999998807907
8.91805386543, -0.00999998807907
9.0222568512, -0.00999998807907
9.12975502014, -0.00999998807907
9.27983880043, -0.00999998807907
9.38066601753, -0.00999998807907
9.53164482117, -0.0299999988079
9.66824483871, -0.0499999946356
9.77432799339, -0.0699999904633
9.91805291176, -0.0900000011921
10.024532795, -0.109999982119
10.1749668121, -0.109999982119
10.3214008808, -0.109999982119
10.4222819805, -0.109999982119
10.5228710175, -0.109999982119
10.6722609997, -0.109999982119
10.8209528923, -0.109999982119
10.9707198143, -0.0900000011921
11.0747129917, -0.0900000011921
11.2248888016, -0.0699999904633
11.3252129555, -0.0699999904633
11.479254961, -0.0499999946356
11.6193668842, -0.0299999988079
11.7258529663, -0.00999998807907
11.8759839535, 0.0100000077486
12.0188729763, 0.0100000077486
12.124063015, -0.00999998807907
12.2785339355, -0.00999998807907
12.4214479923, -0.0299999988079
12.523088932, -0.0499999946356
12.6758580208, -0.0699999904633
12.8212249279, -0.0699999904633
12.9679028988, -0.0900000011921
13.073887825, -0.0900000011921
13.2239367962, -0.109999982119
13.3705649376, -0.109999982119
13.5188720226, -0.109999982119
13.6290729046, -0.109999982119
13.7800807953, -0.0900000011921
13.9180250168, -0.0900000011921
14.0263988972, -0.0900000011921
14.1715888977, -0.0699999904633
14.2774980068, -0.0499999946356
14.4227719307, -0.00999998807907
14.5755448341, -0.00999998807907
14.7298908234, -0.00999998807907
14.8725318909, -0.00999998807907
15.0205488205, -0.0299999988079
15.1248028278, -0.0299999988079
15.273088932, -0.0299999988079
15.3737609386, -0.0299999988079
15.5173130035, -0.0299999988079
15.6259908676, -0.0299999988079
15.7793798447, -0.0299999988079
15.9341039658, -0.00999998807907
16.0717959404, -0.00999998807907
16.1723890305, -0.00999998807907
16.273514986, -0.00999998807907
16.3739168644, -0.0299999988079
16.4802498817, -0.0299999988079
16.6198580265, -0.0299999988079
16.7710809708, -0.0299999988079
16.8721868992, -0.0299999988079
16.97347188, -0.0299999988079
17.0783548355, -0.0299999988079
17.2188549042, -0.00999998807907
17.323004961, -0.00999998807907
17.4777178764, -0.00999998807907
17.6190810204, -0.00999998807907
17.7230408192, -0.0299999988079
17.8751568794, -0.0299999988079
18.0212328434, -0.0699999904633
18.122759819, -0.0699999904633
18.2240278721, -0.0699999904633
18.3719007969, -0.0699999904633
18.4722409248, -0.0900000011921
18.6256158352, -0.0900000011921
18.7703208923, -0.0900000011921
18.8749299049, -0.0900000011921
19.0219340324, -0.0900000011921
19.1255970001, -0.0900000011921
19.2745978832, -0.0900000011921
19.4225389957, -0.0699999904633
19.5714550018, -0.0699999904633
19.6715669632, -0.0499999946356
19.7716569901, -0.0299999988079
19.8721590042, -0.00999998807907
19.9722390175, -0.00999998807907
20.1283929348, -0.00999998807907
20.2702858448, -0.00999998807907
20.3750259876, -0.00999998807907
20.5234060287, -0.00999998807907
20.6712818146, -0.0299999988079
20.7749328613, -0.0299999988079
20.9179868698, -0.0299999988079
21.0257120132, -0.0299999988079
21.1765098572, -0.0299999988079
21.3209018707, -0.0299999988079
21.4216840267, -0.0299999988079
21.5218749046, -0.0299999988079
21.6222980022, -0.0299999988079
21.7704138756, -0.0299999988079
21.8742778301, -0.00999998807907
22.0218369961, -0.00999998807907
22.1219499111, 0.0100000077486
22.2710080147, 0.0100000077486
22.3717758656, 0.0100000077486
22.471848011, 0.0100000077486
22.5723538399, 0.0100000077486
22.7214670181, -0.00999998807907
22.8215348721, -0.0299999988079
22.9721019268, -0.0499999946356
23.1170518398, -0.0699999904633
23.2246258259, -0.0699999904633
23.3768768311, -0.0900000011921
23.5229358673, -0.0900000011921
23.6712539196, -0.0699999904633
23.7722468376, -0.0699999904633
23.872781992, -0.0499999946356
24.0225968361, -0.0299999988079
24.171298027, -0.00999998807907
24.2763068676, -0.00999998807907
24.4281108379, 0.0100000077486
24.5695879459, -0.00999998807907
24.6755189896, -0.00999998807907
24.8261318207, -0.0299999988079
24.9709060192, -0.0299999988079
25.0745778084, -0.0499999946356
25.2248008251, -0.0499999946356
25.3718149662, -0.0499999946356
25.4761948586, -0.0499999946356
25.6216650009, -0.0299999988079
25.7223939896, -0.0299999988079
25.8226249218, -0.00999998807907
25.9734888077, -0.00999998807907
26.1205840111, -0.00999998807907
26.2216088772, 0.0100000077486
26.3221309185, -0.00999998807907
26.4222519398, -0.00999998807907
26.5691230297, -0.00999998807907
26.6745328903, -0.0299999988079
26.8262269497, -0.0499999946356
26.9713959694, -0.0499999946356
27.0715329647, -0.0499999946356
27.1721739769, -0.0499999946356
27.272495985, -0.0699999904633
27.3738019466, -0.0699999904633
27.5174720287, -0.0499999946356
27.6223180294, -0.0499999946356
27.722951889, -0.0299999988079
27.8246397972, -0.0299999988079
27.9726188183, -0.0299999988079
28.0732569695, -0.0299999988079
28.2210199833, -0.0299999988079
28.3669629097, -0.0299999988079
28.4736959934, -0.0299999988079
28.6256098747, -0.00999998807907
28.7714169025, -0.00999998807907
28.8719749451, -0.00999998807907
29.0220019817, -0.00999998807907
29.1706309319, -0.00999998807907
29.2716889381, -0.00999998807907
29.422565937, -0.00999998807907
29.5704689026, -0.00999998807907
29.6716258526, -0.00999998807907
29.771791935, -0.00999998807907
29.8718419075, -0.00999998807907
30.0206530094, -0.00999998807907
30.1247119904, -0.00999998807907
30.2746298313, -0.00999998807907
30.4220218658, -0.0299999988079
30.5285999775, -0.0299999988079
30.6817529202, -0.0299999988079
30.8292679787, -0.0299999988079
30.9710569382, -0.0299999988079
31.0779678822, -0.00999998807907
31.2314360142, -0.00999998807907
31.381731987, -0.00999998807907
31.519464016, -0.00999998807907
31.6240530014, -0.00999998807907
31.7743709087, -0.00999998807907
31.9174180031, -0.0499999946356
32.0249848366, -0.0499999946356
32.1762340069, -0.0699999904633
32.321010828, -0.0699999904633
32.4249868393, -0.0699999904633
32.5756578445, -0.0699999904633
32.7215240002, -0.0499999946356
32.8222939968, -0.0499999946356
32.972976923, -0.0299999988079
33.1211438179, -0.00999998807907
33.2222619057, -0.00999998807907
33.3707280159, -0.00999998807907
33.477657795, -0.00999998807907
33.6279239655, -0.00999998807907
33.7686288357, -0.0299999988079
33.9182388783, -0.0299999988079
34.0257549286, -0.0499999946356
34.1691110134, -0.0499999946356
34.2745828629, -0.0499999946356
34.4257748127, -0.0499999946356
34.5708458424, -0.0499999946356
34.6716768742, -0.0499999946356
34.7722089291, -0.0499999946356
34.9177639484, -0.0299999988079
35.0237829685, -0.00999998807907
35.1737928391, -0.00999998807907
35.3206188679, -0.00999998807907
35.4247498512, -0.00999998807907
35.5753538609, -0.0299999988079
35.7214398384, -0.0299999988079
35.8708229065, -0.0299999988079
35.9716939926, -0.0299999988079
36.07178092, -0.0299999988079
36.1723058224, -0.0299999988079
36.321035862, -0.0299999988079
36.4247720242, -0.0299999988079
36.5754799843, -0.0299999988079
36.7208240032, -0.0499999946356
36.8221559525, -0.0499999946356
36.9718928337, -0.0499999946356
37.1216778755, -0.0699999904633
37.226295948, -0.0699999904633
37.3712289333, -0.0699999904633
37.4777109623, -0.0900000011921
37.6315989494, -0.0900000011921
37.7719449997, -0.109999982119
37.8788368702, -0.109999982119
38.029296875, -0.109999982119
38.1704239845, -0.109999982119
38.2749068737, -0.109999982119
38.4295079708, -0.0699999904633
38.5689959526, -0.0499999946356
38.6723268032, -0.0299999988079
38.8248319626, -0.0299999988079
38.9674189091, -0.0299999988079
39.0742669106, -0.00999998807907
39.2256848812, -0.00999998807907
39.3709168434, -0.00999998807907
39.471487999, -0.00999998807907
39.6220118999, -0.0299999988079
39.7227129936, -0.0299999988079
39.8233089447, -0.0499999946356
39.9729838371, -0.0499999946356
40.1186859608, -0.0499999946356
40.2705409527, -0.0499999946356
40.371478796, -0.0499999946356
40.5220859051, -0.0499999946356
40.6227679253, -0.0499999946356
40.7779488564, -0.0699999904633
40.917760849, -0.0699999904633
41.0242788792, -0.0699999904633
41.1752998829, -0.0699999904633
41.3209209442, -0.0900000011921
41.4220979214, -0.109999982119
41.5711629391, -0.109999982119
41.7216370106, -0.109999982119
41.8226189613, -0.109999982119
