time, error
0.486608982086, -0.0699999904633
0.598134994507, -0.0499999946356
0.746402978897, -0.0499999946356
0.889833927155, -0.0299999988079
1.03670096397, -0.0299999988079
1.14527201653, -0.00999998807907
1.25372886658, -0.00999998807907
1.39958000183, -0.00999998807907
1.54818701744, -0.00999998807907
1.68691205978, -0.00999998807907
1.79556703568, -0.00999998807907
1.94572591782, -0.00999998807907
2.09124994278, -0.00999998807907
2.2386879921, -0.00999998807907
2.38672804832, -0.00999998807907
2.49071288109, 0.0100000077486
2.63964605331, -0.00999998807907
2.7401330471, -0.00999998807907
2.88674092293, -0.00999998807907
3.03679585457, -0.00999998807907
3.13682198524, -0.00999998807907
3.29182291031, -0.00999998807907
3.4365670681, -0.00999998807907
3.5366499424, 0.0100000077486
3.63665390015, 0.0100000077486
3.73827695847, -0.00999998807907
3.88661003113, -0.00999998807907
3.98685789108, -0.00999998807907
4.14177298546, -0.00999998807907
4.30129098892, -0.00999998807907
4.44381189346, -0.00999998807907
4.58865189552, -0.00999998807907
4.73652386665, -0.00999998807907
4.83692598343, -0.00999998807907
4.99450492859, -0.00999998807907
5.13851308823, -0.00999998807907
5.28658390045, -0.00999998807907
5.38680005074, -0.00999998807907
5.49018597603, -0.00999998807907
5.63718295097, -0.00999998807907
5.78667187691, -0.00999998807907
5.93752503395, -0.00999998807907
6.09180307388, -0.00999998807907
6.24011397362, -0.00999998807907
6.38785195351, -0.00999998807907
6.5365819931, -0.00999998807907
6.63659405708, -0.00999998807907
6.74045491219, -0.00999998807907
6.88678908348, -0.00999998807907
7.03659796715, -0.0299999988079
7.18663907051, -0.0499999946356
7.30027103424, -0.0499999946356
7.44914388657, -0.0499999946356
7.59199500084, -0.0499999946356
7.73664188385, -0.0499999946356
7.89862895012, -0.0499999946356
8.04207587242, -0.0499999946356
8.18744802475, -0.0299999988079
8.33661103249, -0.0299999988079
8.43675994873, -0.0299999988079
8.540569067, -0.0299999988079
8.68680906296, -0.0299999988079
8.83656597137, -0.0299999988079
8.93669104576, -0.00999998807907
9.09271788597, -0.00999998807907
9.23680186272, -0.00999998807907
9.38654899597, -0.00999998807907
9.48669505119, -0.00999998807907
9.6366610527, -0.00999998807907
9.74709892273, -0.0299999988079
9.88937592506, -0.0299999988079
10.0368490219, -0.0499999946356
10.1866168976, -0.0699999904633
10.292828083, -0.0900000011921
10.4470710754, -0.0900000011921
10.5910279751, -0.109999982119
10.7366170883, -0.109999982119
10.886690855, -0.109999982119
11.0365788937, -0.109999982119
11.1366870403, -0.109999982119
11.292427063, -0.0900000011921
11.4374110699, -0.0900000011921
11.5428099632, -0.0900000011921
11.6896209717, -0.0699999904633
11.8367650509, -0.0499999946356
11.9868209362, -0.0299999988079
12.1426680088, -0.00999998807907
12.2866768837, 0.0100000077486
12.3868079185, 0.0100000077486
12.5368158817, 0.0100000077486
12.6866118908, -0.00999998807907
12.7866830826, -0.00999998807907
12.8866860867, -0.00999998807907
13.0366039276, -0.0299999988079
13.1865890026, -0.0499999946356
13.336605072, -0.0699999904633
13.4865820408, -0.0900000011921
13.5866129398, -0.0900000011921
