time, error
0.389726161957,-0.0499999946356
0.542090177536,-0.00999998807907
0.68777513504,0.0100000077486
0.791879177094,0.0100000077486
0.939280986786,-0.00999998807907
1.08920001984,-0.0299999988079
1.23421096802,-0.0499999946356
1.33461618423,-0.0699999904633
1.44509315491,-0.0699999904633
1.59108710289,-0.0499999946356
1.73857712746,-0.0499999946356
1.88888096809,-0.00999998807907
1.99114012718,-0.00999998807907
2.14312314987,-0.00999998807907
2.28683495522,-0.00999998807907
2.43444895744,-0.00999998807907
2.58426308632,-0.00999998807907
2.68431901932,-0.00999998807907
2.78464913368,-0.00999998807907
2.88812994957,-0.00999998807907
3.03837299347,-0.00999998807907
3.13967418671,-0.0299999988079
3.2415201664,-0.0299999988079
3.3845140934,-0.00999998807907
3.53621816635,-0.00999998807907
3.68410205841,-0.00999998807907
3.78434514999,-0.00999998807907
3.88924407959,-0.00999998807907
4.03446817398,-0.00999998807907
4.13468813896,-0.00999998807907
4.28967308998,-0.00999998807907
4.43415307999,-0.00999998807907
4.58430099487,-0.00999998807907
4.73415899277,-0.00999998807907
4.83417797089,-0.00999998807907
4.9346511364,-0.00999998807907
5.08416604996,-0.00999998807907
5.23412108421,0.0100000077486
5.3341319561,-0.00999998807907
5.43415498734,-0.00999998807907
5.53418898582,-0.0299999988079
5.68417215347,-0.0299999988079
5.78489518166,-0.0299999988079
5.93405413628,-0.0299999988079
6.03416013718,-0.0299999988079
6.184071064,-0.00999998807907
6.28410196304,-0.00999998807907
6.38464617729,-0.00999998807907
6.53413796425,-0.00999998807907
6.63424801826,-0.00999998807907
6.78407907486,-0.00999998807907
6.88413000107,-0.00999998807907
6.98468208313,-0.00999998807907
7.08471703529,-0.0299999988079
7.23463511467,-0.0299999988079
7.38410902023,-0.0699999904633
7.48470211029,-0.0499999946356
7.58524703979,-0.0499999946356
7.68533205986,-0.0499999946356
7.83406996727,-0.0299999988079
7.93440008163,-0.0299999988079
8.03458499908,-0.0299999988079
8.18416714668,-0.00999998807907
8.2842271328,-0.00999998807907
8.38464307785,-0.00999998807907
8.49554610252,-0.00999998807907
8.63442397118,-0.00999998807907
8.73468518257,-0.00999998807907
8.88410496712,-0.00999998807907
8.98467707634,-0.00999998807907
9.09633111954,-0.00999998807907
9.23596215248,-0.00999998807907
9.38424801826,-0.00999998807907
9.53418111801,-0.0299999988079
9.63423609734,-0.0299999988079
9.73713612556,-0.0499999946356
9.8842651844,-0.0699999904633
10.034427166,-0.0699999904633
10.1841931343,-0.0900000011921
10.2985010147,-0.0900000011921
10.4387271404,-0.0900000011921
10.584526062,-0.0900000011921
10.6846141815,-0.109999982119
10.7866840363,-0.109999982119
10.9341499805,-0.109999982119
11.0846750736,-0.109999982119
11.2340960503,-0.109999982119
11.3341400623,-0.109999982119
11.4341781139,-0.109999982119
11.5343160629,-0.109999982119
11.6842591763,-0.109999982119
11.7845561504,-0.109999982119
11.9340519905,-0.109999982119
12.0384261608,-0.109999982119
12.1843631268,-0.0900000011921
12.3349070549,-0.0900000011921
12.4840660095,-0.0900000011921
12.5841040611,-0.0900000011921
12.6841449738,-0.109999982119
12.7862331867,-0.0900000011921
12.9351620674,-0.0900000011921
13.0356941223,-0.0900000011921
13.1853950024,-0.0499999946356
13.2860350609,-0.0299999988079
13.4342181683,-0.00999998807907
13.5841331482,-0.00999998807907
13.7340860367,-0.00999998807907
13.8341059685,0.0100000077486
13.9344100952,0.0100000077486
14.0845761299,-0.00999998807907
14.1881921291,-0.00999998807907
14.3367521763,-0.0299999988079
14.4853041172,-0.0299999988079
14.5857081413,-0.0299999988079
14.6858570576,-0.0299999988079
